Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
STT3A	gene	STT3A	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital disorder of glycosylation, type Iw, autosomal dominant, OMIM:619714				34653363		False	3	100;0;0	7.5	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000134910	ENSG00000134910	HGNC:6172													
SUMF1	gene	SUMF1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Multiple sulfatase deficiency 272200						False	3	67;33;0	7.5	False		ENSG00000144455	ENSG00000144455	HGNC:20376													
TALDO1	gene	TALDO1	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Transaldolase deficiency 606003				26238251;25388407		False	3	67;33;0	7.5	False		ENSG00000177156	ENSG00000177156	HGNC:11559													
TAPT1	gene	TAPT1	Expert Review;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Osteochondrodysplasia, complex lethal, Symoens-Barnes-Gistelinck type	616897"				26365339		False	3	0;0;0	7.5	False		ENSG00000169762	ENSG00000169762	HGNC:26887													
TBCE	gene	TBCE	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Kenny-Caffey syndrome, type 1 244460.;Hypoparathyroidism-retardation-dysmorphism syndrome 241410;Kenny-Caffey syndrome, type 1 244460						False	3	67;33;0	7.5	False		ENSG00000116957	ENSG00000116957	HGNC:11582													
TBX15	gene	TBX15	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Cousin syndrome 260660				24039145		False	3	67;33;0	7.5	False		ENSG00000092607	ENSG00000092607	HGNC:11594													
TBX3	gene	TBX3	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ulnar-mammary syndrome 181450				28961683;30654152;28145909		False	3	67;33;0	7.5	False		ENSG00000135111	ENSG00000135111	HGNC:11602													
TBX4	gene	TBX4	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ischiocoxopodopatellar syndrome with or without pulmonary arterial hypertension, OMIM:147891						False	3	67;33;0	7.5	False		ENSG00000121075	ENSG00000121075	HGNC:11603													
TBX5	gene	TBX5	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Holt-Oram syndrome 142900						False	3	67;33;0	7.5	False		ENSG00000089225	ENSG00000089225	HGNC:11604													
TBX6	gene	TBX6	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Spondylocostal dysostosis 5	122600;Spondylocostal dysostosis 5 122600"						False	3	67;33;0	7.5	False		ENSG00000149922	ENSG00000149922	HGNC:11605													
TBXAS1	gene	TBXAS1	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Ghosal hematodiaphyseal syndrome, OMIM:231095						False	3	67;33;0	7.5	False		ENSG00000059377	ENSG00000059377	HGNC:11609													
TCIRG1	gene	TCIRG1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 1 259700						False	3	75;25;0	7.5	False		ENSG00000110719	ENSG00000110719	HGNC:11647													
TCOF1	gene	TCOF1	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Treacher Collins syndrome 1 154500						False	3	67;33;0	7.5	False		ENSG00000070814	ENSG00000070814	HGNC:11654													
TCTEX1D2	gene	TCTEX1D2	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 17 with or without polydactyly, OMIM:617405;Short-rib thoracic dysplasia 17 with or without polydactyly, MONDO:0054565				26044572;25830415		False	3	67;33;0	7.5	True		ENSG00000213123	ENSG00000213123	HGNC:28482													
TCTN2	gene	TCTN2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 24 616654;Meckel syndrome 8 613885						False	3	67;33;0	7.5	False		ENSG00000168778	ENSG00000168778	HGNC:25774													
TCTN3	gene	TCTN3	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Orofaciodigital syndrome IV 258860;Joubert syndrome 18 614815				22883145		False	3	67;33;0	7.5	False		ENSG00000119977	ENSG00000119977	HGNC:24519													
TERT	gene	TERT	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Dyskeratosis congenita, autosomal dominant 2, OMIM:613989;Dyskeratosis congenita, autosomal recessive 4, OMIM:613989						False	3	67;33;0	7.5	False		ENSG00000164362	ENSG00000164362	HGNC:11730													
TGFB1	gene	TGFB1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Camurati-Engelmann disease, OMIM:131300						False	3	67;33;0	7.5	False		ENSG00000105329	ENSG00000105329	HGNC:11766													
TGFB2	gene	TGFB2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 4 614816						False	3	67;33;0	7.5	False		ENSG00000092969	ENSG00000092969	HGNC:11768													
TGFBR2	gene	TGFBR2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 2 610168						False	3	67;33;0	7.5	False		ENSG00000163513	ENSG00000163513	HGNC:11773													
TMCO1	gene	TMCO1	Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome 213980;Craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome	213980"				24424126		False	3	67;33;0	7.5	False		ENSG00000143183	ENSG00000143183	HGNC:18188													
TMEM165	gene	TMEM165	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIk 614727						False	3	67;33;0	7.5	False		ENSG00000134851	ENSG00000134851	HGNC:30760													
TMEM216	gene	TMEM216	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 2 603194;Joubert syndrome 2 608091						False	3	67;33;0	7.5	False		ENSG00000187049	ENSG00000187049	HGNC:25018													
TMEM231	gene	TMEM231	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 20 614970;Meckel syndrome 11 615397						False	3	67;33;0	7.5	False		ENSG00000205084	ENSG00000205084	HGNC:37234													
TMEM38B	gene	TMEM38B	Expert;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type XIV, OMIM:615066;Osteogenesis imperfecta type 14, MONDO:0014029						False	3	67;33;0	7.5	False		ENSG00000095209	ENSG00000095209	HGNC:25535													
TNFRSF11A	gene	TNFRSF11A	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Osteolysis, familial expansile 174810;Osteopetrosis, autosomal recessive 7 612301;Paget disease of bone 2, early-onset 602080						False	3	75;25;0	7.5	False		ENSG00000141655	ENSG00000141655	HGNC:11908													
TNFRSF11B	gene	TNFRSF11B	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Paget disease of bone 5, juvenile-onset	239000;Paget disease of bone 5, juvenile-onset 239000"						False	3	67;33;0	7.5	False		ENSG00000164761	ENSG00000164761	HGNC:11909													
TNFSF11	gene	TNFSF11	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 2 259710						False	3	75;25;0	7.5	False		ENSG00000120659	ENSG00000120659	HGNC:11926													
TONSL	gene	TONSL	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondyloepimetaphyseal dysplasia, sponastrime type OMIM:271510;spondyloepimetaphyseal dysplasia, sponastrime type MONDO:0010068				32959051;30773278;30773277		False	3	100;0;0	7.5	False		ENSG00000160949	ENSG00000160949	HGNC:7801													
TP63	gene	TP63	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	ADULT syndrome, OMIM:103285;Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 3, OMIM:604292;Limb-mammary syndrome, OMIM:603543;Split-hand/foot malformation 4, OMIM:605289						False	3	67;33;0	7.5	False		ENSG00000073282	ENSG00000073282	HGNC:15979													
TRAPPC2	gene	TRAPPC2	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	"Spondyloepiphyseal dysplasia tarda 313400;Spondyloepiphyseal dysplasia tarda	313400"						False	3	67;33;0	7.5	False		ENSG00000196459	ENSG00000196459	HGNC:23068													
TREM2	gene	TREM2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Nasu-Hakola disease 221770						False	3	67;33;0	7.5	False		ENSG00000095970	ENSG00000095970	HGNC:17761													
TRIP11	gene	TRIP11	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Achondrogenesis, type IA	200600;Achondrogenesis, type IA 200600"						False	3	75;25;0	7.5	False		ENSG00000100815	ENSG00000100815	HGNC:12305													
TRPS1	gene	TRPS1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Trichorhinophalangeal syndrome, type III 190351;Trichorhinophalangeal syndrome, type I 190350						False	3	75;25;0	7.5	False		ENSG00000104447	ENSG00000104447	HGNC:12340													
TRPV4	gene	TRPV4	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brachyolmia type 3 113500;Hereditary motor and sensory neuropathy, type IIc 606071;Digital arthropathy-brachydactyly, familial 606835;SED, Maroteaux type 184095;Parastremmatic dwarfism 168400;Metatropic dysplasia 156530;Scapuloperoneal spinal muscular atrophy 181405;Spinal muscular atrophy, distal, congenital nonprogressive 600175;Spondylometaphyseal dysplasia, Kozlowski type 184252						False	3	75;25;0	7.5	False		ENSG00000111199	ENSG00000111199	HGNC:18083													
TRPV6	gene	TRPV6	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Hyperparathyroidism, transient neonatal, 618188				29861107		False	3	100;0;0	7.5	True		ENSG00000165125	ENSG00000165125	HGNC:14006													
TTC21B	gene	TTC21B	Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 12, 613820;Asphyxiating Thoracic Dystrophy;SRTD4						False	3	67;33;0	7.5	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC8	gene	TTC8	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Polydactyly;Bardet-Biedl syndrome 8, 615985						False	3	0;0;0	7.5	False		ENSG00000165533	ENSG00000165533	HGNC:20087													
TWIST1	gene	TWIST1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Robinow-Sorauf syndrome 180750;Saethre-Chotzen syndrome 101400;Craniosynostosis, type 1 123100;Saethre-Chotzen syndrome with eyelid anomalies 101400						False	3	67;33;0	7.5	False		ENSG00000122691	ENSG00000122691	HGNC:12428													
TYROBP	gene	TYROBP	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Nasu-Hakola disease 221770						False	3	67;33;0	7.5	False		ENSG00000011600	ENSG00000011600	HGNC:12449													
UBA2	gene	UBA2	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	split hand-foot malformation MONDO:0016576;aplasia cutis congenita (disease) MONDO:0007145;Ectrodactyly				31332306;24243649;29988626;31587267		False	3	50;50;0	7.5	False		ENSG00000126261	ENSG00000126261	HGNC:30661													
UFSP2	gene	UFSP2	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	?Beukes Hip Dysplasia OMIM:142669;hip dysplasia, Beukes type MONDO:0007726;?Spondyloepimetaphyseal dysplasia, Di Rocco type OMIM:617974;spondyloepimetaphyseal dysplasia, di rocco type MONDO:0060702				28892125;26428751;32755715;33473208		False	3	33;67;0	7.5	False		ENSG00000109775	ENSG00000109775	HGNC:25640													
UNC45A	gene	UNC45A	Expert list;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteootohepatoenteric syndrome, OMIM:619377				29429573		False	3	67;33;0	7.5	False		ENSG00000140553	ENSG00000140553	HGNC:30594													
VDR	gene	VDR	Expert;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Rickets, vitamin D-resistant, type IIA, 277440						False	3	0;0;0	7.5	False		ENSG00000111424	ENSG00000111424	HGNC:12679													
WBP11	gene	WBP11	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Vertebral, cardiac, tracheoesophageal, renal, and limb defects, OMIM:619227				33276377		False	3	100;0;0	7.5	False		ENSG00000084463	ENSG00000084463	HGNC:16461													
WDPCP	gene	WDPCP	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	?Congenital heart defects, hamartomas of tongue, and polysyndactyly 217085;?Bardet-Biedl syndrome 15, 615992				25427950;28289185;27158779		False	3	0;0;0	7.5	False		ENSG00000143951	ENSG00000143951	HGNC:28027													
WDR19	gene	WDR19	Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Cranioectodermal dysplasia 4, 614378;Short-rib thoracic dysplasia 5 with or without polydactyly, 614376;Asphyxiating thoracic dystrophy 5, 614376;SRTD5				22019273;24504730		False	3	33;67;0	7.5	False		ENSG00000157796	ENSG00000157796	HGNC:18340													
WDR34	gene	WDR34	Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 11 with or without polydactyly, 615633						False	3	67;33;0	7.5	False		ENSG00000119333	ENSG00000119333	HGNC:28296													
