Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
RPGRIP1L	gene	RPGRIP1L	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	COACH syndrome 216360;Joubert syndrome 7 611560;Meckel syndrome 5 611561			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000103494	ENSG00000103494	HGNC:29168													
RPL13	gene	RPL13	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spondyloepimetaphyseal Dysplasia with Severe Short Stature			Skeletal dysplasia;HP:0002652	31630789		False	3	100;0;0	0.298	True		ENSG00000167526	ENSG00000167526	HGNC:10303													
RUNX2	gene	RUNX2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cleidocranial dysplasia, forme fruste, dental anomalies only 119600;Metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly 156510;Cleidocranial dysplasia, forme fruste, with brachydactyly 119600;Cleidocranial dysplasia 119600			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	True		ENSG00000124813	ENSG00000124813	HGNC:10472													
SALL1	gene	SALL1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Townes Brocks syndrome (Renal-Ear-Anal-Radial syndrome) 107480			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000103449	ENSG00000103449	HGNC:10524													
SALL4	gene	SALL4	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	IVIC syndrome 147750;Okihiro (Duane-radial ray) syndrome 607323			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000101115	ENSG00000101115	HGNC:15924													
SBDS	gene	SBDS	Expert list;Expert Review;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Shwachman-Diamond syndrome	260400;Shwachman-Diamond syndrome 260400"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000126524	ENSG00000126524	HGNC:19440													
SCARF2	gene	SCARF2	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Van den Ende-Gupta syndrome 600920			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000244486	ENSG00000244486	HGNC:19869													
SCUBE3	gene	SCUBE3	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies, MIM# 619184;Short stature;skeletal abnormalities;craniofacial abnormalities;dental anomalies			Skeletal dysplasia;HP:0002652	33308444		False	3	100;0;0	0.298	True		ENSG00000146197	ENSG00000146197	HGNC:13655													
SEC24D	gene	SEC24D	Expert Review;Expert Review Green;Literature;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Cole-Carpenter syndrome;SYNDROMIC OSTEOGENESIS IMPERFECTA;Osteogenesis Imperfecta, Cole Carpenter syndrome			Skeletal dysplasia;HP:0002652	25683121		False	3	100;0;0	0.298	False		ENSG00000150961	ENSG00000150961	HGNC:10706													
SEMA3A	gene	SEMA3A	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	{Hypogonadotropic hypogonadism 16 with or without anosmia - MIM#614897;congenital heart disease;skeletal anomalies			Skeletal dysplasia;HP:0002652	28075028;33369061;20301509;21059704;24124006;22927827		False	3	100;0;0	0.298	True		ENSG00000075213	ENSG00000075213	HGNC:10723													
SERPINF1	gene	SERPINF1	Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	OI/osteoporosis;osteogenesis imperfecta;Osteogenesis Imperfecta, Recessive;Osteogenesis imperfecta, type VI, 613982			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000132386	ENSG00000132386	HGNC:8824													
SERPINH1	gene	SERPINH1	Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type X, 613848;OI3;Osteogenesis Imperfecta and Decreased Bone Density;{Preterm premature rupture of the membranes, susceptibility to}, 610504;skeletal dysplasias;Osteogenesis Imperfecta, Recessive			Skeletal dysplasia;HP:0002652	20188343;25510505		False	3	100;0;0	0.298	False		ENSG00000149257	ENSG00000149257	HGNC:1546													
SETD2	gene	SETD2	Expert list;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Luscan-Lumish syndrome 616831			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000181555	ENSG00000181555	HGNC:18420													
SF3B4	gene	SF3B4	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Acrofacial dysostosis 1, Nager type 154400			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000143368	ENSG00000143368	HGNC:10771													
SFRP4	gene	SFRP4	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Pyle disease, MIM#265900			Skeletal dysplasia;HP:0002652	31239337;28100910;27355534;26273529;27117872;20174869;24096177;22965941;22387305		False	3	100;0;0	0.298	True		ENSG00000106483	ENSG00000106483	HGNC:10778													
SGSH	gene	SGSH	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Mucopolysaccharidisis type IIIA (Sanfilippo A) 252900			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000181523	ENSG00000181523	HGNC:10818													
SH3BP2	gene	SH3BP2	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cherubism 118400			Skeletal dysplasia;HP:0002652	11381256;22640988;20301316;22153076		False	3	100;0;0	0.298	True	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000087266	ENSG00000087266	HGNC:10825													
SH3PXD2B	gene	SH3PXD2B	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Frank-ter Haar syndrome 249420			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000174705	ENSG00000174705	HGNC:29242													
SHOX	gene	SHOX	Emory Genetics Laboratory;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Leri-Weill dyschondrosteosis 127300;Short stature, idiopathic familial 300582;Langer mesomelic dysplasia 249700			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000185960	ENSG00000185960	HGNC:10853													
SKI	gene	SKI	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Shprintzen-Goldberg syndrome 182212			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000157933	ENSG00000157933	HGNC:10896													
SLC10A7	gene	SLC10A7	Expert Review Green;Literature;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	skeletal dysplasia and amelogenesis imperfecta;Short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis 618363			Skeletal dysplasia;HP:0002652	30082715		False	3	100;0;0	0.298	False		ENSG00000120519	ENSG00000120519	HGNC:23088													
SLC17A5	gene	SLC17A5	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Sialic acid storage disorder, infantile 269920			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000119899	ENSG00000119899	HGNC:10933													
SLC26A2	gene	SLC26A2	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	multiple epiphyseal dysplasia;Epiphyseal dysplasia, multiple, 4;ACG1B,DD,rMED;Multiple Epiphyseal Dysplasia, Recessive			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000155850	ENSG00000155850	HGNC:10994													
SLC29A3	gene	SLC29A3	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Histiocytosis-lymphadenopathy plus syndrome 602782			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000198246	ENSG00000198246	HGNC:23096													
SLC34A1	gene	SLC34A1	Expert Review Green;Other;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Nephrolithiasis/osteoporosis, hypophosphatemic, 1, 612286			Skeletal dysplasia;HP:0002652	12324554;25050900;9560283		False	3	100;0;0	0.298	False		ENSG00000131183	ENSG00000131183	HGNC:11019													
SLC34A3	gene	SLC34A3	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Hypophosphatemic rickets with hypercalciuria 241530			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000198569	ENSG00000198569	HGNC:20305													
SLC35C1	gene	SLC35C1	Expert Review Green;Other;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	GDP-fucose transporter deficiency (Disorders of multiple glycosylation and other glycosylation pathways);Congenital disorder of glycosylation, type IIc 266265			Skeletal dysplasia;HP:0002652	12476046;11326280		False	3	100;0;0	0.298	False		ENSG00000181830	ENSG00000181830	HGNC:20197													
SLC35D1	gene	SLC35D1	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Schneckenbecken dysplasia 269250;Schneckenbecken dysplasia	269250"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000116704	ENSG00000116704	HGNC:20800													
SLC39A13	gene	SLC39A13	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylocheirodysplasia, Ehlers-Danlos syndrome-like 612350			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000165915	ENSG00000165915	HGNC:20859													
SLCO2A1	gene	SLCO2A1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	"Hypertrophic osteoarthropathy, primary, autosomal recessive 2	614441;Hypertrophic osteoarthropathy, primary, autosomal recessive 2 614441"			Skeletal dysplasia;HP:0002652	23509104;27134495;33852188;22331663;27134495		False	3	100;0;0	0.298	True		ENSG00000174640	ENSG00000174640	HGNC:10955													
SMAD3	gene	SMAD3	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 3 613795			Skeletal dysplasia;HP:0002652			False	3	0;0;0	0.298	False		ENSG00000166949	ENSG00000166949	HGNC:6769													
SMAD4	gene	SMAD4	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Myhre syndrome 139210;Myhre syndrome	139210"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000141646	ENSG00000141646	HGNC:6770													
SMAD6	gene	SMAD6	Expert Review;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"{Radioulnar synostosis, nonsyndromic}	179300"			Skeletal dysplasia;HP:0002652	31138930		False	3	100;0;0	0.298	True		ENSG00000137834	ENSG00000137834	HGNC:6772													
SMARCAL1	gene	SMARCAL1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Schimke immunoosseous dysplasia	242900;Schimke immunoosseous dysplasia 242900"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000138375	ENSG00000138375	HGNC:11102													
SMARCB1	gene	SMARCB1	Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 3, MIM# 614608			Skeletal dysplasia;HP:0002652	34205270;31530938;25168959		False	3	100;0;0	0.298	True		ENSG00000099956	ENSG00000099956	HGNC:11103													
SMARCE1	gene	SMARCE1	Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 5, MIM# 616938			Skeletal dysplasia;HP:0002652	23377182;22426308;23906836;23929686;32732226;32436246;32410215;34205270		False	3	100;0;0	0.298	True		ENSG00000073584	ENSG00000073584	HGNC:11109													
SMC1A	gene	SMC1A	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Cornelia de Lange syndrome 2 300590			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000072501	ENSG00000072501	HGNC:11111													
SMC3	gene	SMC3	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cornelia de Lange syndrome 3 610759			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000108055	ENSG00000108055	HGNC:2468													
SMOC1	gene	SMOC1	Expert Review;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Ophthalmo-acromelic syndrome;Polydactyly;Microphthalmia with limb anomalies 206920			Skeletal dysplasia;HP:0002652	21194680;21194678		False	3	100;0;0	0.298	False		ENSG00000198732	ENSG00000198732	HGNC:20318													
SNRPB	gene	SNRPB	Expert list;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Cerebrocostomandibular syndrome 117650			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000125835	ENSG00000125835	HGNC:11153													
SNX10	gene	SNX10	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 8 615085			Skeletal dysplasia;HP:0002652	23280965		False	3	100;0;0	0.298	False		ENSG00000086300	ENSG00000086300	HGNC:14974													
SOST	gene	SOST	Expert;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Craniodiaphyseal dysplasia, autosomal dominant 122860;Van Buchem disease 239100;Sclerosteosis 1 269500			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000167941	ENSG00000167941	HGNC:13771													
